ID,Loại,Mã sản phẩm,Tên,Đã đăng,Nhãn nổi bật?,Hiển thị trong danh mục,Mô tả ngắn,Mô tả,Ngày bắt đầu giảm giá,Ngày kết thúc giảm giá,Trạng thái thuế,Lớp thuế,Còn hàng?,Kho,Cho phép đặt trước?,Bán riêng?,Cân nặng (kg),Độ dài (cm),Độ rộng (cm),Chiều cao (cm),Cho phép đánh giá của khách hàng?,Ghi chú thanh toán,Giá khuyến mãi,Giá bán thường,Danh mục,Từ khóa,Lớp giao hàng,Hình ảnh,Giới hạn tải xuống,Ngày hết hạn tải về,Gốc,Các sản phẩm theo nhóm,Upsells,Bán chéo,URL ngoài,Nội dung nút bấm,Vị trí
,simple,,Vòng cổ nhung đính hạt bản 1cm,1,0,visible,"												Vòng cổ thời trang cho chó nhỏ, mèo<br />Kích thước: chiều dài 28cm x bản 1cm											","<p style=""text-align: center;""><img alt="""" src=""http://media.bizwebmedia.net/sites/60443/data/Upload/2016/5/1797094668_973676538.jpg"" style=""width: 750px; height: 538px;"" /></p></br>
<p style=""text-align: center;""><img alt="""" src=""http://media.bizwebmedia.net/sites/60443/data/Upload/2016/5/1797115111_973676538.jpg"" style=""width: 700px; height: 420px;"" /></p></br>
<p style=""text-align: center;""><img alt="""" src=""http://media.bizwebmedia.net/sites/60443/data/Upload/2016/5/1799229502_973676538.jpg"" style=""width: 700px; height: 700px;"" /></p></br>
<p style=""text-align: center;""><img alt="""" src=""http://media.bizwebmedia.net/sites/60443/data/Upload/2016/5/1797115118_973676538.jpg"" style=""width: 700px; height: 420px;"" /></p></br>
<p style=""text-align: center;""><img alt="""" src=""http://media.bizwebmedia.net/sites/60443/data/Upload/2016/5/1797115133_973676538.jpg"" style=""width: 700px; height: 420px;"" /></p></br>
<p style=""text-align: center;""><img alt="""" src=""http://media.bizwebmedia.net/sites/60443/data/Upload/2016/5/1797115138_973676538.jpg"" style=""width: 700px; height: 420px;"" /></p></br>
<p style=""text-align: center;""><img alt="""" src=""http://media.bizwebmedia.net/sites/60443/data/Upload/2016/5/1799274384_973676538.jpg"" style=""width: 700px; height: 420px;"" /></p></br>
<p style=""text-align: center;""><img alt="""" src=""http://media.bizwebmedia.net/sites/60443/data/Upload/2016/5/1799274391_973676538.jpg"" style=""width: 700px; height: 420px;"" /></p></br>
<p style=""text-align: center;""><img alt="""" src=""http://media.bizwebmedia.net/sites/60443/data/Upload/2016/5/1799274400_973676538.jpg"" style=""width: 700px; height: 420px;"" /></p></br>
<p style=""text-align: center;""><img alt="""" src=""http://media.bizwebmedia.net/sites/60443/data/Upload/2016/5/1799274418_973676538.jpg"" style=""width: 700px; height: 458px;"" /></p></br>
<p style=""text-align: center;""><img alt="""" src=""http://media.bizwebmedia.net/sites/60443/data/Upload/2016/5/1799274423_973676538.jpg"" style=""width: 700px; height: 420px;"" /></p></br>",,,taxable,,1,,0,0,,,,,1,,,150000,Chó > CHUNG | Vòng cổ  - Dây dắt,,,http://bizweb.dktcdn.net/100/092/797/products/09571591799229502-973676538-400x400.jpg,,,,,,,,Mua ngay!,0
,simple,,Vòng cổ da Burberry,1,0,visible,"												Vòng cổ dành cho cún giống nhỏ, cún con<br />Size nhỏ: chiều dài 35cm x bản 1.5cm<br />Size lớn: chiều dài 44cm x bản 2.0cm<br />											","<p style=""text-align: center;""><img alt="""" src=""http://media.bizwebmedia.net/sites/60443/data/Upload/2016/5/1580766739_527256225(1).jpg"" style=""width: 700px; height: 700px;"" /></p></br>
<p style=""text-align: center;""><img alt="""" src=""http://media.bizwebmedia.net/sites/60443/data/Upload/2016/5/tb2vlfaaxxxxxaxxxxxxxxxxxxx_734776238.jpg"" style=""width: 700px; height: 483px;"" /></p></br>
<p style=""text-align: center;""><img alt="""" src=""http://media.bizwebmedia.net/sites/60443/data/Upload/2016/5/tb2fxhaaxxxxxanxxxxxxxxxxxx_734776238.jpg"" style=""width: 700px; height: 526px;"" /></p></br>
