ID,Loại,Mã sản phẩm,Tên,Đã đăng,Nhãn nổi bật?,Hiển thị trong danh mục,Mô tả ngắn,Mô tả,Ngày bắt đầu giảm giá,Ngày kết thúc giảm giá,Trạng thái thuế,Lớp thuế,Còn hàng?,Kho,Cho phép đặt trước?,Bán riêng?,Cân nặng (kg),Độ dài (cm),Độ rộng (cm),Chiều cao (cm),Cho phép đánh giá của khách hàng?,Ghi chú thanh toán,Giá khuyến mãi,Giá bán thường,Danh mục,Từ khóa,Lớp giao hàng,Hình ảnh,Giới hạn tải xuống,Ngày hết hạn tải về,Gốc,Các sản phẩm theo nhóm,Upsells,Bán chéo,URL ngoài,Nội dung nút bấm,Vị trí
,simple,,Nước làm sạch răng miệng 237ml Dental Fresh Original Formula for Dog,1,0,visible,"												<p>Dung dịch làm sạch răng miệng, chống hôi miệng, cao răng, viêm nướu</p></br>
<p>Sản xuất và nhập khẩu chính hãng từ Mỹ</p></br>
<p>BORN AND BRED IN THE U.S.A.</p></br>											","<h2 data-fontsize=""18"" data-lineheight=""22""><span style=""font-size:12px;""><em>(English bellow)</em></span></h2></br>
<h2 data-fontsize=""18"" data-lineheight=""22"" style=""box-sizing:border-box; color:#8cc63f; margin:0em 0px 1em; font-family:""Open Sans""; font-weight:700; line-height:1.25; letter-spacing:1px; font-size:18px; font-style:normal; font-variant-ligatures:normal; font-variant-caps:normal; orphans:2; text-align:start; text-transform:none; white-space:normal; widows:2; word-spacing:0px; -webkit-text-stroke-width:0px; background-color:#ffffff; text-decoration-style:initial; text-decoration-color:initial""><font style=""box-sizing:border-box""><font style=""box-sizing:border-box"">THÔNG TIN CHI TIẾT SẢN PHẨM</font></font></h2></br>
<p style=""margin:0px 0px 20px; text-align:start; -webkit-text-stroke-width:0px""><span style=""font-size:14px""><span style=""box-sizing:border-box""><span style=""color:#747474""><span style=""font-family:""Open Sans""""><span style=""font-style:normal""><span style=""font-variant-ligatures:normal""><span style=""font-variant-caps:normal""><span style=""font-weight:normal""><span style=""letter-spacing:normal""><span style=""orphans:2""><span style=""text-transform:none""><span style=""white-space:normal""><span style=""widows:2""><span style=""word-spacing:0px""><span style=""background-color:#ffffff""><span style=""text-decoration-style:initial""><span style=""text-decoration-color:initial""><b style=""box-sizing:border-box""><font style=""box-sizing:border-box""><font style=""box-sizing:border-box"">Xét nghiệm lâm sàng cho thấy:</font></font></b></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p></br>
<ul style=""box-sizing:border-box; color:#747474; font-family:""Open Sans""; font-size:14px; font-style:normal; font-variant-ligatures:normal; font-variant-caps:normal; font-weight:normal; letter-spacing:normal; orphans:2; text-align:start; text-transform:none; white-space:normal; widows:2; word-spacing:0px; -webkit-text-stroke-width:0px; background-color:#ffffff; text-decoration-style:initial; text-decoration-color:initial"">
	<li style=""box-sizing:border-box""><font style=""box-sizing:border-box""><font style=""box-sizing:border-box"">Công thức với các chất có khả năng chống vi khuẩn, giải phóng và tiêu diệt vi trùng gây hôi miệng, là nguyên nhân gây nên mầm bệnh nha chu, ức chế các acid hình thành mảng bám</font></font></li>
	<li style=""box-sizing:border-box""><font style=""box-sizing:border-box""><font style=""box-sizing:border-box"">Loại bỏ các vi khuẩn gây mảng bám răng và các hợp chất lưu huỳnh không ổn định.</font></font></li>
	<li style=""box-sizing:border-box""><font style=""box-sizing:border-box""><font style=""box-sizing:border-box"">Làm trắng răng theo thời gian với việc sử dụng hợp lý.</font></font></li>
